UNIQUE CODE,STATE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,WINNING PARTY,WINNING CANDIDATE,WINNING CANDIDATE SEX,WINNING CANDIDATE AGE,UNCONTESTED VICTORY
P. 131_N.14,JOHOR,P. 131,PARIT SULONG,N.14,SEMERAH,BN - MCA,TAN TECK POH @ TAN AH TOO,MALE,,
P. 132_N.15,JOHOR,P. 132,BAKRI,N.15,BUKIT NANING,BN - UMNO,JAMILAH BINTI OTHMAN,FEMALE,,
P. 132_N.16,JOHOR,P. 132,BAKRI,N.16,MAHARANI,BN - MCA,LAU YEW WEE @ LOW YU WEE,,,
P. 133_N.17,JOHOR,P. 133,MUAR,N.17,PARIT BAKAR,BN - UMNO,HJ. MOHD. ISMAIL B HJ MOHD. SHAH,MALE,,
P. 133_N.18,JOHOR,P. 133,MUAR,N.18,SUNGAI BALANG,BN - UMNO,MD. SALIKON BIN SARPIN,MALE,,
P. 134_N.19,JOHOR,P. 134,SRI GADING,N.19,PARIT YAANI,BN - UMNO,HAMZAH BIN RAMLI,MALE,,
P. 134_N.20,JOHOR,P. 134,SRI GADING,N.20,PARIT RAJA,BN - UMNO,ALI BIN SHIKH AHMAD,MALE,,
P. 135_N.21,JOHOR,P. 135,BATU PAHAT,N.21,PENGGARAM,BN - MCA,CHUA SOI LEK @ CHUA KIN SENG,MALE,,
P. 135_N.22,JOHOR,P. 135,BATU PAHAT,N.22,RENGIT,BN - UMNO,ZAINAL ABIDIN BIN MOHAMED ZIN,MALE,,
P. 136_N.23,JOHOR,P. 136,TENGGARA,N.23,PANTI,BN - UMNO,MOHAMAD AMERAN BIN SOHIRAN,MALE,,
P. 136_N.24,JOHOR,P. 136,TENGGARA,N.24,GUNUNG LAMBAK,BN - UMNO,HALIMAH BINTI MOHD SADIQUE,FEMALE,,
P. 137_N.25,JOHOR,P. 137,SUNGAI BENUT,N.25,SIMPANG RENGGAM,BN - MCA,LAW BOON KING @ LOW BOON HONG,MALE,,
P. 137_N.26,JOHOR,P. 137,SUNGAI BENUT,N.26,BENUT,BN - UMNO,SALEHON BIN SENGOT,MALE,,
P. 138_N.27,JOHOR,P. 138,SENAI,N.27,KULAI,BN - GERAKAN,KHOO CHE WAT,MALE,,
P. 138_N.28,JOHOR,P. 138,SENAI,N.28,BUKIT PERMAI,BN - UMNO,ADAM BIN ABDUL HAMID,MALE,,
P. 139_N.29,JOHOR,P. 139,KOTA TINGGI,N.29,SEDILI,BN - UMNO,ASIAH BINTI MD. ARIFF,FEMALE,,
P. 139_N.30,JOHOR,P. 139,KOTA TINGGI,N.30,PENGERANG,BN - UMNO,HARUN BIN ABDULLAH,MALE,,
P. 140_N.31,JOHOR,P. 140,TEBRAU,N.31,TIRAM,BN - UMNO,MOHAMAD BIN DOLMAT,MALE,,
P. 140_N.32,JOHOR,P. 140,TEBRAU,N.32,PASIR GUDANG,BN - MIC,PALIKSINA SIWALINGGAM @ DATUK K.S. BALAKRISHNAN,MALE,,
P. 141_N.33,JOHOR,P. 141,JOHOR BAHRU,N.33,TANJONG PUTERI,BN - UMNO,MOHAMAD BIN KASBI,MALE,,
P. 141_N.34,JOHOR,P. 141,JOHOR BAHRU,N.34,STULANG,BN - MCA,FREDDIE LONG HOO HIN,MALE,,
P. 142_N.35,JOHOR,P. 142,PULAI,N.35,TAMBATAN,BN - MCA,LOW TEH HIAN,MALE,49,
P. 142_N.36,JOHOR,P. 142,PULAI,N.36,KEMPAS,BN - UMNO,OSMAN BIN HJ. SAPIAN,MALE,,
P. 143_N.37,JOHOR,P. 143,GELANG PATAH,N.37,TANJONG KUPANG,BN - UMNO,HAJI BAHAROM BIN ABDUL GHANI,MALE,,
P. 143_N.38,JOHOR,P. 143,GELANG PATAH,N.38,SKUDAI,BN - GERAKAN,KHOO KONG EK,,,
P. 144_N.39,JOHOR,P. 144,PONTIAN,N.39,PULAI SEBATANG,BN - UMNO,ABD. MALIK BIN IBRAHIM,MALE,,
P. 144_N.40,JOHOR,P. 144,PONTIAN,N.40,KUKUP,BN - UMNO,JAMILAH ENDAN,FEMALE,,
